timestamp,usage,kernel,nice,idle,io,hardware_interrupts,software_interrupts,steal_time
2020-04-16 16:25:01,16.9,7.1,0.0,31.2,0.0,0.0,0.6,44.2
2020-04-16 16:26:01,21.1,4.9,0.0,47.2,0.0,0.0,0.7,26.1
2020-04-16 16:27:01,21.5,8.4,0.0,58.9,0.0,0.0,0.0,11.2
2020-04-16 16:28:01,28.7,2.6,0.0,54.8,0.0,0.0,0.0,13.9
2020-04-16 16:29:02,16.7,4.9,0.0,40.7,0.0,0.0,0.6,37.0
2020-04-16 16:30:01,41.2,16.0,0.0,37.0,0.0,0.0,0.8,5.0
2020-04-16 16:31:01,19.5,4.5,0.0,23.4,0.0,0.0,0.0,52.6
2020-04-16 16:32:02,16.9,4.4,0.0,47.1,0.0,0.0,0.7,30.9
2020-04-16 16:33:01,23.5,4.1,0.0,66.3,1.0,0.0,0.0,5.1
2020-04-16 16:34:01,19.1,7.1,0.0,26.2,0.0,0.0,1.4,46.1
2020-04-16 16:35:02,12.5,6.6,0.0,42.8,0.0,0.0,0.0,38.2
2020-04-16 16:36:01,19.5,4.9,0.0,59.3,0.0,0.0,0.8,15.4
2020-04-16 16:37:01,22.0,8.1,0.0,47.2,0.0,0.0,1.6,21.1
2020-04-16 16:38:02,22.9,6.7,0.0,66.7,0.0,0.0,1.9,1.9
2020-04-16 16:39:01,30.9,12.7,0.0,51.8,0.0,0.0,0.9,3.6
2020-04-16 16:40:01,21.2,4.2,0.0,61.9,0.0,0.0,0.8,11.9
2020-04-16 16:41:01,19.8,5.9,0.0,73.3,0.0,0.0,0.0,1.0
2020-04-16 16:42:02,17.7,5.6,0.0,61.3,0.0,0.0,0.8,14.5
2020-04-16 16:43:01,16.1,7.3,0.0,64.5,0.0,0.0,0.8,11.3
2020-04-16 16:44:01,16.3,4.9,0.0,50.4,0.0,0.0,1.6,26.8
2020-04-16 16:45:02,12.2,3.1,0.0,22.1,0.0,0.0,0.0,62.6
2020-04-16 16:46:02,17.5,7.0,0.0,69.3,0.0,0.0,0.0,6.1
2020-04-16 16:47:01,23.5,3.1,0.0,73.5,0.0,0.0,0.0,0.0
2020-04-16 16:48:01,23.6,6.4,0.0,60.0,0.0,0.0,0.0,10.0
2020-04-16 16:49:01,18.2,4.5,0.0,32.6,0.0,0.0,0.8,43.9
2020-04-16 16:50:02,19.3,5.9,0.0,14.8,0.0,0.0,0.7,59.3
2020-04-16 16:51:01,24.0,5.0,0.0,70.0,0.0,0.0,0.0,1.0
2020-04-16 16:52:01,20.2,4.0,0.0,56.5,0.0,0.0,0.8,18.5
2020-04-16 16:53:01,11.1,3.7,0.0,50.6,0.0,0.0,0.6,34.0
2020-04-16 16:54:01,26.6,6.4,0.0,59.6,0.0,0.0,0.9,6.4
2020-04-16 16:55:01,16.3,5.7,0.0,23.4,1.4,0.0,0.7,52.5
2020-04-16 16:56:01,21.4,5.1,0.0,72.4,1.0,0.0,0.0,0.0
2020-04-16 16:57:01,16.9,3.4,0.0,56.8,0.0,0.0,0.0,22.9
2020-04-16 16:58:01,18.5,5.6,0.0,64.8,3.7,0.0,0.9,6.5
2020-04-16 16:59:02,27.3,6.6,0.0,46.3,0.0,0.0,0.0,19.8
2020-04-16 17:00:01,29.4,9.8,0.0,22.2,5.9,0.0,0.7,32.0
2020-04-16 17:01:01,18.4,7.2,0.0,37.6,0.0,0.0,0.0,36.8
2020-04-16 17:02:01,20.8,6.0,0.0,34.5,0.0,0.0,0.0,38.7
2020-04-16 17:03:02,28.1,5.2,0.0,66.7,0.0,0.0,0.0,0.0
2020-04-16 17:04:01,20.2,4.2,0.0,57.1,0.0,0.0,1.7,16.8
2020-04-16 17:05:01,18.6,6.4,0.0,35.0,0.0,0.0,0.0,40.0
2020-04-16 17:06:02,16.6,5.7,0.0,46.6,0.0,0.0,1.6,29.5
2020-04-16 17:07:01,19.7,3.8,0.0,47.0,0.0,0.0,0.8,28.8
2020-04-16 17:08:01,23.5,5.0,0.0,54.6,0.0,0.0,0.8,16.0
2020-04-16 17:09:01,21.9,8.2,0.0,38.4,0.0,0.0,0.0,31.5
2020-04-16 17:10:01,17.8,3.3,0.0,26.1,0.0,0.0,0.0,52.8
2020-04-16 17:11:01,14.7,7.8,0.0,74.5,0.0,0.0,1.0,2.0
2020-04-16 17:12:01,20.2,9.2,0.0,69.7,0.0,0.0,0.9,0.0
2020-04-16 17:13:01,18.3,5.8,0.0,58.3,0.0,0.0,0.8,16.7
2020-04-16 17:14:02,20.9,8.5,0.0,40.5,0.0,0.0,0.7,29.4
2020-04-16 17:15:01,49.5,21.0,0.0,21.0,0.0,0.0,1.9,6.7
2020-04-16 17:16:02,20.5,7.4,0.0,50.0,0.0,0.0,0.0,22.1
2020-04-16 17:17:01,19.6,3.5,0.0,26.6,1.4,0.0,0.7,48.3
2020-04-16 17:18:01,20.6,6.3,0.0,41.3,0.0,0.0,0.8,31.0
2020-04-16 17:19:02,26.2,5.7,0.0,53.3,0.0,0.0,0.0,14.8
2020-04-16 17:20:01,19.2,6.4,0.0,51.2,0.0,0.0,0.0,23.2
2020-04-16 17:21:01,22.9,5.5,0.0,56.9,0.0,0.0,0.0,14.7
2020-04-16 17:22:02,20.8,4.0,0.0,41.6,0.0,0.0,0.0,33.6
2020-04-16 17:23:01,22.5,4.9,0.0,64.7,0.0,0.0,1.0,6.9
2020-04-16 17:24:01,22.2,2.8,0.0,67.6,0.0,0.0,0.9,6.5
2020-04-16 17:25:01,27.8,3.5,0.0,50.4,0.0,0.0,0.9,17.4
2020-04-16 17:26:01,22.1,4.9,0.0,57.4,0.0,0.0,0.0,15.6
2020-04-16 17:27:02,25.6,8.0,0.0,31.2,4.0,0.0,1.6,29.6
2020-04-16 17:28:01,24.5,5.7,0.0,68.9,0.0,0.0,0.0,0.9
2020-04-16 17:29:01,26.3,5.1,0.0,68.7,0.0,0.0,0.0,0.0
2020-04-16 17:30:01,27.8,12.7,0.0,24.7,0.0,0.0,0.6,34.2
2020-04-16 17:31:01,15.5,2.8,0.0,50.7,0.0,0.0,0.7,30.3
2020-04-16 17:32:02,12.3,5.9,0.0,30.5,0.0,0.0,0.0,51.2
2020-04-16 17:33:01,21.6,4.5,0.0,61.3,0.0,0.0,0.9,11.7
2020-04-16 17:34:01,20.3,5.5,0.0,50.8,0.0,0.0,0.8,22.7
2020-04-16 17:35:02,17.6,4.5,0.0,22.7,0.0,0.0,0.0,55.1
2020-04-16 17:36:01,25.0,5.4,0.0,53.6,0.0,0.0,0.0,16.1
2020-04-16 17:37:02,21.4,3.6,0.0,35.1,0.0,0.0,0.0,39.9
2020-04-16 17:38:01,20.6,5.6,0.0,64.5,0.0,0.0,0.9,8.4
2020-04-16 17:39:02,16.4,6.0,0.0,17.2,0.0,0.0,0.0,60.4
2020-04-16 17:40:01,23.4,3.5,0.0,47.5,0.0,0.0,0.7,24.8
2020-04-16 17:41:01,19.3,4.1,0.0,39.2,0.0,0.0,0.6,36.8
2020-04-16 17:42:02,24.3,3.5,0.0,41.7,0.0,0.0,0.7,29.9
2020-04-16 17:43:01,22.4,5.6,0.0,67.3,0.0,0.0,0.0,4.7
2020-04-16 17:44:01,18.7,5.8,0.0,31.6,0.6,0.0,1.3,41.9
2020-04-16 17:45:02,22.8,8.9,0.0,18.4,0.0,0.0,0.0,50.0
2020-04-16 17:46:01,17.9,6.0,0.0,67.5,0.0,0.0,0.0,8.5
2020-04-16 17:47:01,21.7,4.7,0.0,68.9,0.0,0.0,0.9,3.8
2020-04-16 17:48:01,19.3,8.4,0.0,45.4,0.0,0.0,1.7,25.2
2020-04-16 17:49:02,20.7,7.4,0.0,40.0,0.7,0.0,0.7,30.4
2020-04-16 17:50:01,19.9,7.2,0.0,42.2,0.0,0.0,0.6,30.1
2020-04-16 17:51:01,18.7,4.5,0.0,56.0,0.0,0.0,0.7,20.1
2020-04-16 17:52:02,33.8,8.8,0.0,27.0,0.0,0.0,1.4,29.1
2020-04-16 17:53:01,19.5,6.8,0.0,54.2,0.0,0.0,0.0,19.5
2020-04-16 17:54:01,16.8,5.1,0.0,43.1,0.0,0.0,0.0,35.0
2020-04-16 17:55:02,17.9,12.1,0.0,17.4,2.2,0.0,0.9,49.6
2020-04-16 17:56:01,23.3,10.0,0.0,35.0,3.3,0.0,0.0,28.3
2020-04-16 17:57:02,18.3,4.1,0.0,24.9,0.0,0.0,0.6,52.1
2020-04-16 17:58:01,25.6,10.3,0.0,57.3,0.0,0.0,0.9,6.0
2020-04-16 17:59:01,22.5,5.0,0.0,50.8,0.0,0.0,0.0,21.7
2020-04-16 18:00:01,18.7,9.8,0.0,13.8,4.1,0.0,0.8,52.8
2020-04-16 18:01:01,22.5,5.9,0.0,66.7,0.0,0.0,0.0,4.9
2020-04-16 18:02:01,22.0,6.4,0.0,44.0,0.0,0.0,0.7,27.0
2020-04-16 18:03:02,29.9,10.3,0.0,35.9,0.9,0.0,0.9,22.2
2020-04-16 18:04:01,22.4,3.7,0.0,62.6,0.0,0.0,0.0,11.2
2020-04-16 18:05:01,22.9,7.6,0.0,38.2,0.0,0.0,0.0,31.3
2020-04-16 18:06:02,21.4,4.8,0.0,46.8,0.0,0.0,0.0,27.0
2020-04-16 18:07:01,25.0,7.8,0.0,48.3,0.0,0.0,0.0,19.0
2020-04-16 18:08:01,21.7,7.0,0.0,49.6,0.0,0.0,0.9,20.9
2020-04-16 18:09:02,30.5,7.3,0.0,11.6,1.8,0.0,0.6,48.2
2020-04-16 18:10:01,32.7,8.4,0.0,56.1,0.0,0.0,0.0,2.8
2020-04-16 18:11:02,30.6,5.3,0.0,24.1,0.0,0.0,0.0,40.0
2020-04-16 18:12:01,26.6,4.6,0.0,60.6,0.0,0.0,0.0,8.3
2020-04-16 18:13:01,28.2,6.9,0.0,41.2,0.8,0.0,0.8,22.1
2020-04-16 18:14:01,24.0,8.3,0.0,45.5,0.0,0.0,0.0,22.3
2020-04-16 18:15:02,20.4,9.0,0.0,12.6,0.6,0.0,0.6,56.9
2020-04-16 18:16:01,18.0,8.7,0.0,16.0,6.7,0.0,1.3,49.3
2020-04-16 18:17:02,22.8,6.6,0.0,28.1,0.0,0.0,0.6,41.9
2020-04-16 18:18:01,24.0,5.0,0.0,36.3,0.0,0.0,0.6,34.1
2020-04-16 18:19:02,18.1,6.9,0.0,32.5,0.0,0.0,0.0,42.5
2020-04-16 18:20:01,16.8,7.1,0.0,18.4,0.0,0.0,0.0,57.7
2020-04-16 18:21:02,23.0,5.9,0.0,41.5,0.0,0.0,0.7,28.9
2020-04-16 18:22:01,29.5,5.7,0.0,60.0,0.0,0.0,1.0,3.8
2020-04-16 18:23:01,25.6,5.6,0.0,49.6,0.0,0.0,0.8,18.4
2020-04-16 18:24:02,23.8,7.7,0.0,46.2,0.0,0.0,0.0,22.3
2020-04-16 18:25:01,32.1,5.5,0.0,55.0,0.0,0.0,0.9,6.4
2020-04-16 18:26:01,30.3,4.9,0.0,51.6,0.0,0.0,0.8,12.3
2020-04-16 18:27:01,25.0,6.9,0.0,47.9,0.0,0.0,0.7,19.4
2020-04-16 18:28:02,29.1,6.4,0.0,53.6,0.0,0.0,0.0,10.9
2020-04-16 18:29:01,29.1,3.9,0.0,49.6,0.0,0.0,0.8,16.5
2020-04-16 18:30:01,26.3,6.6,0.0,12.7,0.0,0.0,0.0,54.5
2020-04-16 18:31:01,29.8,4.4,0.0,48.2,0.0,0.0,0.0,17.5
2020-04-16 18:32:01,25.0,6.2,0.0,50.0,0.0,0.0,0.9,17.9
2020-04-16 18:33:01,25.2,3.0,0.0,38.5,0.0,0.0,0.7,32.6
2020-04-16 18:34:02,18.6,6.4,0.0,42.9,0.0,0.0,0.7,31.4
2020-04-16 18:35:01,22.2,4.3,0.0,38.9,0.0,0.0,0.0,34.6
2020-04-16 18:36:02,24.8,6.8,0.0,34.6,0.0,0.0,0.0,33.8
2020-04-16 18:37:01,27.6,8.6,0.0,59.0,0.0,0.0,1.0,3.8
2020-04-16 18:38:01,27.4,9.4,0.0,47.9,0.0,0.0,0.9,14.5
2020-04-16 18:39:02,23.4,10.6,0.0,36.9,0.0,0.0,0.0,29.1
2020-04-16 18:40:01,29.7,7.2,0.0,50.5,0.0,0.0,0.0,12.6
2020-04-16 18:41:01,30.9,8.2,0.0,46.4,0.0,0.0,0.0,14.5
2020-04-16 18:42:01,21.3,3.9,0.0,43.3,0.0,0.0,1.6,29.9
2020-04-16 18:43:02,21.7,6.1,0.0,61.7,0.0,0.0,0.9,9.6
2020-04-16 18:44:01,23.4,9.5,0.0,46.0,0.0,0.0,0.7,20.4
2020-04-16 18:45:01,39.5,7.9,0.0,21.9,0.0,0.0,1.8,28.9
2020-04-16 18:46:01,30.6,7.4,0.0,56.5,0.0,0.0,0.0,5.6
2020-04-16 18:47:01,30.0,4.5,0.0,55.5,0.0,0.0,0.0,10.0
2020-04-16 18:48:01,31.0,5.3,0.0,56.6,0.0,0.0,0.9,6.2
2020-04-16 18:49:02,21.8,4.1,0.0,51.7,0.0,0.0,0.0,22.4
2020-04-16 18:50:01,23.2,3.9,0.0,36.8,0.0,0.0,0.6,35.5
2020-04-16 18:51:02,20.7,6.6,0.0,50.4,0.0,0.0,0.0,22.3
2020-04-16 18:52:01,28.6,3.8,0.0,61.9,0.0,0.0,1.0,4.8
2020-04-16 18:53:01,26.9,4.6,0.0,61.1,0.0,0.0,0.9,6.5
2020-04-16 18:54:01,27.4,6.6,0.0,60.4,0.0,0.0,0.0,5.7
2020-04-16 18:55:01,13.9,7.6,0.0,22.2,2.5,0.0,0.6,53.2
2020-04-16 18:56:02,20.5,6.4,0.0,28.7,2.3,0.0,0.0,42.1
2020-04-16 18:57:01,21.6,6.0,0.0,46.3,0.0,0.0,0.7,25.4
2020-04-16 18:58:02,17.4,3.9,0.0,32.9,0.0,0.0,0.0,45.8
2020-04-16 18:59:01,28.9,7.9,0.0,51.8,0.0,0.0,0.9,10.5
2020-04-16 19:00:01,38.1,9.0,0.0,26.9,5.2,0.0,1.5,19.4
2020-04-16 19:01:02,11.2,3.6,0.0,30.4,0.0,0.0,0.0,54.9
2020-04-16 19:02:01,21.5,9.3,0.0,62.6,0.0,0.0,0.0,6.5
2020-04-16 19:03:01,16.3,3.8,0.0,35.1,0.0,0.0,0.5,44.2
2020-04-16 19:04:02,17.6,5.9,0.0,58.8,2.5,0.0,0.0,15.1
2020-04-16 19:05:01,19.7,9.5,0.0,35.8,0.0,0.0,0.0,35.0
2020-04-16 19:06:01,16.7,5.4,0.0,38.7,0.0,0.0,1.2,38.1
2020-04-16 19:07:02,21.6,7.5,0.0,26.1,0.0,0.0,0.0,44.8
2020-04-16 19:08:01,20.4,7.4,0.0,66.7,0.0,0.0,0.9,4.6
2020-04-16 19:09:01,17.9,8.9,0.0,19.5,1.6,0.0,0.8,51.2
2020-04-16 19:10:01,21.2,7.6,0.0,54.2,0.0,0.0,0.0,16.9
2020-04-16 19:11:02,25.3,6.7,0.0,41.3,0.0,0.0,0.0,26.7
2020-04-16 19:12:01,19.2,4.2,0.0,62.5,0.0,0.0,0.0,14.2
2020-04-16 19:13:01,20.0,8.3,0.0,48.3,0.0,0.0,0.0,23.3
2020-04-16 19:14:02,16.7,4.9,0.0,30.6,0.0,0.0,0.7,47.2
2020-04-16 19:15:01,25.2,14.1,0.0,19.3,0.0,0.0,0.0,41.5
2020-04-16 19:16:02,15.0,8.2,0.0,36.1,0.0,0.0,0.0,40.8
2020-04-16 19:17:01,17.3,7.9,0.0,13.6,0.0,0.0,0.5,60.7
2020-04-16 19:18:02,17.5,3.9,0.0,24.3,0.0,0.0,0.5,53.9
2020-04-16 19:19:01,15.3,4.9,0.0,48.6,0.0,0.0,0.0,31.2
2020-04-16 19:20:02,12.6,4.5,0.0,18.8,0.0,0.0,0.4,63.7
2020-04-16 19:21:01,25.5,7.3,0.0,60.9,0.0,0.0,0.0,6.4
2020-04-16 19:22:01,15.7,7.3,0.0,21.9,0.0,0.0,1.1,53.9
2020-04-16 19:23:02,25.4,4.6,0.0,38.5,0.0,0.0,0.0,31.5
2020-04-16 19:24:02,14.4,5.9,0.0,23.4,0.0,0.0,0.5,55.9
2020-04-16 19:25:01,17.9,7.3,0.0,30.1,0.0,0.0,0.0,44.7
2020-04-16 19:26:02,15.0,3.4,0.0,55.1,0.0,0.0,1.4,25.2
2020-04-16 19:27:01,20.8,4.2,0.0,63.3,0.0,0.0,0.0,11.7
2020-04-16 19:28:01,21.9,5.7,0.0,71.4,0.0,0.0,0.0,1.0
2020-04-16 19:29:01,20.7,6.9,0.0,55.2,0.0,0.0,0.9,16.4
2020-04-16 19:30:01,31.5,11.3,0.0,30.6,0.0,0.0,0.8,25.8
2020-04-16 19:31:02,24.2,7.5,0.0,37.5,0.0,0.0,0.0,30.8
2020-04-16 19:32:01,17.1,4.1,0.0,60.2,0.0,0.0,0.8,17.9
2020-04-16 19:33:01,20.0,8.0,0.0,36.7,0.0,0.0,0.0,35.3
2020-04-16 19:34:02,19.3,4.3,0.0,35.4,0.0,0.0,1.2,39.8
2020-04-16 19:35:01,21.0,5.7,0.0,65.7,0.0,0.0,1.0,6.7
2020-04-16 19:36:01,22.2,5.6,0.0,38.3,0.0,0.0,0.6,33.3
2020-04-16 19:37:02,24.3,4.5,0.0,53.2,0.0,0.0,0.0,18.0
2020-04-16 19:38:01,28.6,3.8,0.0,64.8,0.0,0.0,0.0,2.9
2020-04-16 19:39:02,25.0,4.2,0.0,47.5,0.0,0.0,0.0,23.3
2020-04-16 19:40:01,17.5,6.3,0.0,62.7,0.0,0.0,0.0,13.5
2020-04-16 19:41:01,23.5,4.3,0.0,60.0,0.0,0.0,1.7,10.4
2020-04-16 19:42:01,27.3,4.7,0.0,45.3,0.0,0.0,0.8,21.9
2020-04-16 19:43:02,16.2,4.1,0.0,35.8,0.0,0.0,1.4,42.6
2020-04-16 19:44:01,19.4,6.2,0.0,47.2,0.0,0.0,0.7,26.4
2020-04-16 19:45:02,20.1,7.7,0.0,8.9,0.0,0.0,0.6,62.7
2020-04-16 19:46:01,12.8,4.5,0.0,33.1,1.5,0.0,0.0,48.1
2020-04-16 19:47:02,17.8,4.7,0.0,66.4,0.0,0.0,0.9,10.3
2020-04-16 19:48:01,19.7,4.3,0.0,53.8,0.0,0.0,0.9,21.4
2020-04-16 19:49:01,20.0,3.8,0.0,51.5,0.0,0.0,0.8,23.8
2020-04-16 19:50:01,21.9,3.7,0.0,35.3,0.0,0.0,0.0,39.0
2020-04-16 19:51:01,19.6,5.6,0.0,67.3,0.0,0.0,0.9,6.5
2020-04-16 19:52:01,21.4,4.5,0.0,51.3,0.0,0.0,0.6,22.1
2020-04-16 19:53:01,20.2,4.7,0.0,49.6,0.0,0.0,0.8,24.8
2020-04-16 19:54:01,22.4,3.2,0.0,56.0,0.0,0.0,0.8,17.6
2020-04-16 19:55:01,13.3,7.6,0.0,27.2,0.6,0.0,0.6,50.6
2020-04-16 19:56:02,17.5,6.3,0.0,34.9,3.2,0.0,0.8,37.3
2020-04-16 19:57:01,15.9,3.7,0.0,36.6,0.0,0.0,0.0,43.9
2020-04-16 19:58:01,17.7,4.8,0.0,46.8,0.0,0.0,0.8,29.8
2020-04-16 19:59:02,19.2,3.4,0.0,26.7,0.0,0.0,0.7,50.0
2020-04-16 20:00:01,14.9,4.2,0.0,7.7,25.0,0.0,0.0,48.2
2020-04-16 20:01:01,29.0,4.7,0.0,60.7,0.0,0.0,0.0,5.6
2020-04-16 20:02:01,22.3,5.0,0.0,58.7,0.0,0.0,1.7,12.4
2020-04-16 20:03:02,18.3,6.9,0.0,43.5,0.0,0.0,0.0,31.3
2020-04-16 20:04:01,26.5,4.3,0.0,50.4,0.0,0.0,0.0,18.8
2020-04-16 20:05:01,21.7,6.7,0.0,45.8,0.0,0.0,0.8,25.0
2020-04-16 20:06:02,16.9,6.1,0.0,40.5,0.0,0.0,0.7,35.8
2020-04-16 20:07:01,10.6,3.5,0.0,32.4,0.0,0.0,0.7,52.8
2020-04-16 20:08:02,13.8,6.2,0.0,29.7,0.0,0.0,0.7,49.7
2020-04-16 20:09:02,16.9,3.8,0.0,43.8,0.0,0.0,0.0,35.4
2020-04-16 20:10:01,22.7,5.3,0.0,53.0,0.0,0.0,0.0,18.9
2020-04-16 20:11:01,17.0,1.9,0.0,30.2,0.0,0.0,0.6,50.3
2020-04-16 20:12:02,18.4,9.7,0.0,65.0,0.0,0.0,1.0,5.8
2020-04-16 20:13:01,23.4,5.4,0.0,70.3,0.0,0.0,0.0,0.9
2020-04-16 20:14:01,16.4,3.9,0.0,56.2,0.0,0.0,0.0,23.4
2020-04-16 20:15:02,16.4,9.5,0.0,12.6,0.0,0.0,0.4,61.1
2020-04-16 20:16:01,19.7,6.0,0.0,59.8,0.0,0.0,0.9,13.7
2020-04-16 20:17:01,19.0,7.4,0.0,9.1,0.0,0.0,0.0,64.5
2020-04-16 20:18:02,15.9,4.0,0.0,30.0,0.0,0.0,0.0,50.2
2020-04-16 20:19:01,18.1,5.2,0.0,61.2,0.9,0.0,0.0,14.7
2020-04-16 20:20:01,20.4,5.6,0.0,44.4,0.0,0.0,0.0,29.6
2020-04-16 20:21:01,18.6,5.3,0.0,58.4,0.0,0.0,0.9,16.8
2020-04-16 20:22:01,19.7,5.3,0.0,50.0,0.0,0.0,0.8,24.2
2020-04-16 20:23:01,33.0,7.8,0.0,54.4,0.0,0.0,0.0,4.9
2020-04-16 20:24:01,17.5,4.9,0.0,69.9,0.0,0.0,0.0,7.8
2020-04-16 20:25:02,10.4,3.3,0.0,30.6,0.0,0.0,0.0,55.7
2020-04-16 20:26:01,23.8,4.8,0.0,52.4,0.0,0.0,0.0,19.0
2020-04-16 20:27:01,18.2,6.6,0.0,56.2,0.0,0.0,0.0,19.0
2020-04-16 20:28:02,17.5,5.0,0.0,42.5,0.0,0.0,0.6,34.4
2020-04-16 20:29:01,18.4,4.4,0.0,53.7,0.0,0.0,0.7,22.8
2020-04-16 20:30:01,37.4,15.6,0.0,29.9,0.0,0.0,0.7,16.3
2020-04-16 20:31:02,21.6,6.7,0.0,34.3,0.0,0.0,2.2,35.1
2020-04-16 20:32:01,20.4,5.1,0.0,73.5,0.0,0.0,1.0,0.0
2020-04-16 20:33:01,19.3,4.2,0.0,52.9,0.0,0.0,0.0,23.5
2020-04-16 20:34:01,25.7,5.9,0.0,66.3,0.0,0.0,1.0,1.0
2020-04-16 20:35:02,16.8,3.4,0.0,43.0,0.0,0.0,0.7,36.2
2020-04-16 20:36:01,22.6,4.7,0.0,67.0,0.0,0.0,0.9,4.7
2020-04-16 20:37:01,22.5,9.8,0.0,64.7,0.0,0.0,0.0,2.9
2020-04-16 20:38:01,20.8,5.9,0.0,71.3,0.0,0.0,1.0,1.0
2020-04-16 20:39:02,14.8,6.2,0.0,20.5,0.0,0.0,1.1,57.4
2020-04-16 20:40:01,17.1,4.5,0.0,37.2,0.0,0.0,1.0,40.2
2020-04-16 20:41:01,20.5,6.8,0.0,36.0,0.0,0.0,0.6,36.0
2020-04-16 20:42:02,23.5,5.2,0.0,60.9,0.0,0.0,0.9,9.6
2020-04-16 20:43:01,23.1,3.8,0.0,53.1,0.0,0.0,0.8,19.2
2020-04-16 20:44:01,25.2,4.8,0.0,39.5,0.0,0.0,0.0,30.6
2020-04-16 20:45:02,13.3,9.6,0.0,10.1,0.0,0.0,0.0,67.0
2020-04-16 20:46:01,16.7,5.9,0.0,75.5,0.0,0.0,1.0,1.0
2020-04-16 20:47:01,25.2,5.2,0.0,47.8,0.0,0.0,0.9,20.9
2020-04-16 20:48:02,19.8,5.0,0.0,53.7,0.0,0.0,0.8,20.7
2020-04-16 20:49:01,22.5,4.2,0.0,59.2,0.0,0.0,0.0,14.2
2020-04-16 20:50:01,25.0,6.9,0.0,37.5,0.0,0.0,0.0,30.6
2020-04-16 20:51:02,22.5,5.4,0.0,53.5,0.0,0.0,0.0,18.6
2020-04-16 20:52:01,18.0,6.0,0.0,73.0,0.0,0.0,1.0,2.0
2020-04-16 20:53:01,15.5,3.9,0.0,44.2,0.0,0.0,0.8,35.7
2020-04-16 20:54:02,17.4,4.0,0.0,31.5,0.0,0.0,0.0,47.0
2020-04-16 20:55:01,14.2,15.7,0.0,43.3,0.0,0.0,0.0,26.8
2020-04-16 20:56:02,12.6,3.1,0.0,37.1,2.5,0.0,0.6,44.0
2020-04-16 20:57:01,19.0,6.0,0.0,60.3,0.0,0.0,0.0,14.7
2020-04-16 20:58:01,16.7,4.0,0.0,57.9,0.0,0.0,0.0,21.4
2020-04-16 20:59:01,16.5,6.4,0.0,64.2,0.0,0.0,0.0,12.8
2020-04-16 21:00:02,13.0,3.0,0.0,6.6,2.4,0.0,0.0,75.0
2020-04-16 21:01:01,14.9,4.3,0.0,51.8,0.0,0.0,0.7,28.4
2020-04-16 21:02:01,22.1,7.4,0.0,39.3,1.6,0.0,0.8,28.7
2020-04-16 21:03:02,14.4,5.2,0.0,49.7,0.0,0.0,0.7,30.1
2020-04-16 21:04:01,19.4,4.2,0.0,47.2,0.0,0.0,0.0,29.2
2020-04-16 21:05:02,16.1,4.0,0.0,24.1,0.0,0.0,0.6,55.2
